comment,sentiment
" Pin trâu,game mượt, có điều cảm ứng hơi lệt... mà họ qua mình coi db nữa tiếng thoát ra chơi game thì hình nền bị đen ứng dụng còn thì cho mình hỏi máy mình có bị gì ko...???(từng rớt 1 lần)???",1
 Máy hay đơ...lướt web nhẹ cũng đơ..có lúc còn không bật được sáng màn hình...đã đổi máy cùng mẫu rồi nhưng vân thế.ko muốn đổi nữa mệt lắm.mai ra bán luân.chấp nhận mất 20%.,0
" Giờ mấy biết những ai đang xài những con máy vismart hay realme mà wifi yếu là do tắt dịch vụ vị trí nhé ,bật lên là max mạnh ",1
 Máy dùng chủ yếu nhắn tin. Nhưng ấn nhập nhằng mãi mới đc. Khi chơi game thì ấn tức không chịu được. Quảng cáo thì hay nhưng khi mua rồi mới thấy sai lầm,0
" Biết rằng tiền nào của ấy. Xong điện thoại dùng để ghe gọi và nhắn tin. Nhưng riêng về màn hình cảm ứng con này quá chán. Ấn không nhận, phải ấn mấy lần mới nhận. Đang vội mà nhắn tin con này chắc đập máy quá,tức không chịu được. Quảng cáo thì hay nhưng thực tế quá tệ. Sai lầm khi mua. Mới dùng được 2 ngày mà cảm nhận quá thất vọng so với quảng cáo. Mọi người cân nhắc tầm tiền đó lựa chọn mà dùng.",0
 Mua đc 1 tháng thấy máy được mượt mà pin trấu bắn pubg fb zl ytb tik tok chowid tưd sáng đến khuya mới hết pin máy đẹp mạnh trong tầm giá,1
 Mới mua được 2 ngày dùng thấy bình thường trong tầm giá. Xong có phần BÀN PHÍM ẤN HẦU NHƯ KHÔNG NHẠY.  Chơi GAME ấn mãi mới được. Bực kinh khủng !   Phải ấn mấy lần mới nhận.  Hơi bức mình những lúc đang vội mà phải nhắn tin. Điện thoại chủ yếu dùng phải ấn các nút hoặc ấn bàn phím. Nhưng C3 này ấn rất khó chịu ! Ấn nhập nhằng phải ấn mấy lần mới được ! ,0
" Sử dụng hơn 1 tháng mình thấy khá ổn cho đến khi cập nhật phần mềm mới nhất thì điện thoại mình có vấn đề về độ nhạy, khi bắn Pubg mở khung chat để nhắn hoặc khi bắn mở ống nhắm đều khó, phải bấm nhiều lần mới ăn. Nhưng có khi lại quá nhạy, không chạm nhưng nó vẫn coi như chạm :)) ví dụ như mình để ngón tay cách màn hình cỡ 1cm không chạm nhưng nó lại phản ứng hoặc khi đang sử dụng bàn phím thì tự nhiên nó phản ứng như mình vừa bấm nút home vậy, tự động văng ra, cảm thấy thật magic :)) ngoài ra, lâu lâu thôi, màn hình bị đơ hoặc lag, hy vọng lần update sắp tới sẽ có chỉnh sửa.",0
" Dt chơi game , lướt wep mượt pin trâu  . Mỗi tội hay bị thoát ứng dụng . Trong tầm giá 3tr là ngon r",1
 Rất ngon và ok chiến game rất mượt mà chơi game không sợ tụt pin nghe gọi ok,1
 Anh em nào đang dùng máy mà bị nhảy bàn phím Chơi game mà phần mép viền ko nhạy thì tắt chế độ vuốt đi nhá Còn để nút thì tác vụ bình thường nha,1
" Khá là ghét phần bộ nhớ trên anroid,ảo vl, còn trống khoảng 15gb,tải cái file game APK 1g5 về cài đặt game xong vào còn trống 5gb,xong xoá file APK và xoá game như lúc ban đầu thì còn lại 7gb rồi 8gb đó nó đi về đâu",1
" Máy chơi game cấu hình trung bình khá mượt,pin mới dùng khá trâu ,chỉ tiếc không có sạc nhanh.",1
" Bản cập nhật RealmeUI mới bị lỗi nên xảy ra hiện tượng giựt lag, loạn cảm ứng, hãng realme cũng đang fix lại lỗi, em đã trải nghiệm máy này, dưới 3 triệu mà đòi màn đẹp vs loa tốt thì ko thể nào có. Thứ hai về cam thì selfie và cam chính đều khá tốt, cam macro chụp cho có thôi chứ ko mong đợi gì nhiều, thứ 3 về chip helio G70 trên máy mạnh hơn snap 665 và yếu hơn chút snap 675 nhưng dưới 3 triệu nhiư vậy là ok. Thứ 4 là về pin thì nó rất trâu, ko game chỉ lướt face, tiktok thì hơn 1 ngày ko cần sạc, tiết mà các máy giá rẻ của realme đều ko có sạc nhanh. Vân tay một chạm thì tạm ổn chứ ko nhạy lắm. Thao tác trên màn hình khá mượt. Nói chung là tốt, vì do bản realme UI mới chưa tốt mà mn có thể cập nhật rồi và dính lỗi thì realme đang khác phục điều đó nha",1
" máy tốt , camera chụp đẹp nhiều tính năng, mà sau 24h sài thì ko hết pin ,pin trâu. giá tốt nhưng mà ko tặng kèm dây nghe, ốp lưng",1
" Máy ngon trog tầm giá từ fame mượt ,pin trâu , đa nhiệm mượt ai chê chứ thấy ẻm ngon trog phân khúc đáng đồng tiền .Tuyệt vời ",1
 Sản phẩm khá tốt trong tầm giá nhưng sao sạc pin nó nóng thế mặc dù tôi đã tắt ánh sáng và mạng đi và xoá các tác vụ trang nhưng nó vẫn thế ,0
 Sau 3 tuần sử dụng mk thấy máy có hiện tượng hơi giật lag xíu pin tụt khá nhanh hay bị loạn tiếng còn đâu là khá ổn với con máy như này trong tầm giá cũng ko đòi hỏi đc nên tạm ổn,0
" Mới dùng 3 ngày. Máy tốt, pin trâu, màn hình nhiều lúc ko nhạy, game cây ko giật lag.",1
" Máy ngon ,game mượt,pin trâu ,camera tuyệt ms lúc đầu khó sử dụng ,chưa nhạy màn hình nhưg khi cập nhật r thì máy mượt hơn ,độ chưa nhạy đã fix 1 chút r .Quá ngon trog tầm 3tr này",1
" Cực kỳ tốt, hàng Trung Quốc chất lượng cao.mua dùng đi ace , ở nhà cầy game ... tầm giá này chả có máy nào theo kịp.",1
" chị nv rất tận tình khi tư vấn, còn về đt thì Mình ms mua hqua và thấy máy xài rất tốt( tốt nhất trog tầm 3tr). Nhìu bạn ns rmC3 này .... nhưg riêng mình thấy máy rất ổn(để mình xài thêm 1 tg nx coi máy có vc j ko), nếu bạn nào có ý định mua đt trong tầm < 3tr thì đây là sự lựa chọn tốt ko thể tốt hơn. Mấy bạn cứ mua nó đi, mọi ng sẽ ko cảm thấy hối tiếc",1
 Sạc nhanh pin khoẻ đa nhiệm tốt cam trước đẹp cam sau hơi chán chụp ko rõ vân tay lúc được lúc ko. màn hình k mượt lắm chơi lquan có lúc tự giật giật. nói chung tạm nhưng tầm giá này là tốt lắm rồi Ạ,1
 Khá thất vọng về cảm ứng không nhạy đôi khi còn loạn cảm ứng mong cập nhật sẽ fix ,0
" Tuyệt vời nhưng lâu lâu máy chưa nhạy lm còn lại ngon ,chơi game mượt ngon trog tầm giá ",1
" Máy chơi PUBG mượt như ip7 plus. Chụp ảnh đẹp, nhưng có lợi thế về phần chụp cảnh hơn là chụp ng. Video xem độ phân giải ít nhất 720p, mượt",1
" Quá tuyệt vời,chiến game mượt,pin xài lâu,thoải mái dùng 1 ngày.Ai có nhu cầu chơi game thì không có máy nào trong tầm giá hơn máy này",1
" Chạy Android 10 khá là mướt mình lướt wed cả ngày hao pin khá thấp tầm 30% , khá ổn trong tầm giá camera cũng được ",1
" Máy ngon game mượt,pin trâu nhưng có thông báo trên web hay bị đơ còn lại tốt, bàn phím hay loạn xíu ,camera tạm",1
 sạc nhanh pin trâu bảo mật tốt pin khỏi bàn... Đứng nhất trong tầm giá reamle với oppo dùng được lắm ,1
 Riêng Em Là E Cho 5 Sao.. Sản Phẩm Tốt Bền Bin Khũng 5000 mAd.. Cấu Hình Mượt ..!,1
 Quá tốt trong tầm giá! Nhiều tính năng hay! Ko còn j bàn cãi! Triệu like cho nhà phát triển!,1
" Máy đã mua. Dùng pin siêu khoẻ, wf 4G bắt siêu khỏe. Ai chơi game thì nên mua e C3 này. Chất. Đáng tiền",1
 Cảm ứng k nhạy hay loạn chán thật sự chơi game cứ bị nhảy thanh thông báo ức chế quá,0
" máy tệ kinh khủng, mới mua được 1 ngày mà sài hay bị đứng, bị treo máy suốt, rất bực.  khuyên các bạn có muốn mua nên thêm vài trăm mua loại C3 thì tốt hơn. cha mẹ mình sài C3 cũng ổn lắm. không tệ như máy này ",0
" Máy đôi khi bị nhảy chữ khi bấm, bị out hoặc load lại ứng dụng khi chuyển từ ứng dụng này qua ứng dụng khác, loa thì hơi nhỏ . Nãn thật.",0
 máy em chơi game rất hay bị khựng cho em hỏi là máy bị sao ạ mới mua máy đc gần tuần,1
 Mới mua quá ngon trong tầm giá chất lượng siêu tuyệt vời nhé nên mua dùng thì mượt thôi rôi,1
" Mình đã dùng được 11 ngày máy này có một số đánh giá sau : + Màn hình hiển thị khá sáng ,độ phân giải HD với màn 6.5 thì ae hiểu rồi đó  + Camera chụp hình khá là ảo dành cho ai sống ảo cũng gọi là tạm và tầm giá 2tr3 thì không thể đòi hỏi hơn + Pin thì bao trâu dùng lâu anh em ạ , và với sạc 10w nạp đầy pin 5000mah mất khoảng 3 tiếng có chênh lệch + Với chip G70 và game 2GB đáp ứng chơi được các tựa game liên quân , PUBG , CAO , Free fine được nhé ae , nhưng chơi liên tục lâu máy phát sinh nhiệt hơi nóng hiệu năng chơi game có giảm nhé  + Có điều mình không hài lòng nhất bàn phím nhấn phản hồi chậm nhấn nhanh chữ nhảy loạn xạ  => Trong tầm giá 2tr3 được con máy như trên mình thấy khá là ổn , có bàn phím là khuyết điểm lớn mình không hài lòng  ",1
 Sài cảm ứng k nhạy lắm.hay bị đơ và chậm k tả.rất là hay bị lak.đang sài s10+ chuyển qua sài tạm nên hơi khó chịu ,0
" Máy loa to ,bin trâu game lp tuy chỉ bựt đc fqf30 nhưng chơi game như bựt 60fqs ko bị mỏi mắt ngon hơn joy 3 chơi nhìn như kiểu bị lắc ko mượt như c3i .gét mỗi ko đc tự mở hộp mà máy bị bóc rồi mua máy mới mà như kiểu mua đã qua sử dụng ",1
" Mua máy này  về được 5 hôm dùng có cảm nhận như sau : Nắp lưng đằng sau mỏng nên ọp ẹp mặc dù là nguyên khối.Ấn nhẹ ngón tay nắp lưng đằng sau là thấy ọp ẹp rồi.Pin tuy 5000 nhưng màn hình to 6,5 in nên cảm giác kô trâu bằng Oppo A3 đợt trước dùng và HD + nên xem phim nhìn mờ hẳn đi.Máy này dùng kô mượt bằng Realme C2 mặc dù giá tiền tương đương nhau.Máy chậm và cảm ứng kô nhậy lắm nhất là khi gõ bàn phím nhiều lúc chữ nọ sọ chữ kia.",0
 Mình mua máy dc giảm 300k còn 2290k vs giá này thì máy ko đòi hỏi hơn dc có điều máy thiết kế camera lòi mà ko có op lưng mua ở ngoài nhiều nơi cũng ko có phụ kiện khá hiếm đay là điểm trừ,1
 sài đc 1 tuần cảm thấy ok rất tốt trong tầm giá.chơi game auto mượt pin cực trâu.mà chỉ có đa nhiệm hơi kém. ói chung sản phẩm ngon nên mua,1
 Mua được 3 ngày cảm nhận xài cũng dc nhưng có điều máy thiết kế camera lòi mà ko có ốp lưng ra ngoài tìm mua ốp lưng nhiều tiệm rồi cũng ko có phụ kiện hiếm hoi quá đay là điểm trừ,1
" Đã từng sài C1, mới chuyển qua C3i, Cấu hình tốt trong tầm giá, hệ điều hành chạy cực ổn. Nên mua.",1
 Sài tốt trong tầm giá. Cảm ứng có nhiều lúc phản hồi hơi chậm.không thể dồi hỏi nhiều trong phân khúc giá rẻ,1
 Không nên mua. Thỉnh thoảng bị thoát ứng dụng . Cảm ứng k chuẩn. Vào các ứng dụng thì chậm,0
 sài đc 1 tuần cảm thấy ok rất tốt trong tầm giá.chơi game auto mượt pin cực trâu. Nói chung sản phẩm quá tốt trong tầm phân khúc giá. Các bạn nên mua sản phẩm này.,1
" Dùng tốt,bền,đã dùng từ realme c1 lên.pin lâu,chíp hiệu năng cal.sẽ ủng hộ realme dài dài ",1
" Dùng được nhưng ROM trống khá ít còn 6G/32G hệ thống chiếm nhiều quá,chắc phải thêm thẻ nhớ SD mở rộng bộ nhớ",1
 Ổn trong tầm giá pin trâu sạc ko quá lâu nhưng lâu lâu hơi đơ ở đa nhiệm; ko có vân tay nhưng vẫn có mở khoá khuôn mặt realme ui giao diện dễ sài tầm giá 2tr6 nó là bá nhất r nên mua,1
 Mình đã xài được 6 tháng máy vẫn còn rất mượt chơi game rất mượt loa to pin trâu ,1
" 5 sao vì chất lượng nhân viên tại cửa hàng,thân thiện,nhiệt tình tư vấn rất chu đáo, máy cầm rất chắc tay dù giá khá rẻ cấu hình tốt trong phân khúc giá..",1
 Máy tôt xài được 3 tuần cũng hơi khó chịu vì lướt fb tự nhiên thoát ra với gọi call thấy hình ko đc đẹp lắm,0
 Pin trâu sạc từ 1% đến 100% 2h mấy là đầy máy chơi liên quân khá mượt chơi pubg ổn lâu cũng có giật lag nói chung ổn trong tầm giá 2tr,1
" Có giá thành rất rẻ nên không thể đòi hỏi nhiều, chất lượng tuy không thể bằng Xiaomi nhưng bù lại giá quá rẻ. Với mức giá này thì ngang tầm với Vsmart của Việt Nam, nhưng đáng tiếc Vsmart là một sản phẩm gặp quá nhiều lỗi, đặc biệt là bắt sóng quá kém, màn hình xấu, hay bị đơ.  Đối với Realme c2 mình cảm thấy rất hài lòng, bắt sóng tuyệt vời, pin dùng cả ngày không hết, loa ngoài và loa thoại tốt, dùng youtube, fb, zalo, lướt web mượt mà. Tuy nhiên nếu dùng cùng lúc nhiều tác vụ thì máy sẽ hơi đơ, với giá 2tr thì đó là điều dễ hiểu.",1
" May này thì quả tệ chơi game giật tung chảo không thể chơi được, mua chưa được 1 tháng ae mua lên suy nghĩ lại",0
" Máy đẹp, pin trâu, ổn trong tầm giá nhưng mới mua sài chưa được 1 tháng đã lag, chán",0
 Tồt chơi game oke  pin trâu  nhân viên vui vẻ mua hàng nhanh máy chất lượng rất tốt lướt Facebook nhanh,1
" Sản phẩm đẹp, nhỏ gọn, máy chạy ổn sau 3 tuần sử dụng. Tại vì mua cho mẹ nên cũng ko đòi hỏi cấu hình qá mạnh. Chạy zalo fb youtube ổn. Game thì chưa test, pin thì 1 ngày 1 lần sạc nếu sd nhiều.",1
" ổn trong tầm giá. khá là ok nhưng ko ưa nổi cái cam dù là 2 cam (13-2 mp). ghét nhất kiểu cam tự chỉnh màu như ulike, chụp phong cảnh như qq phải dùng app mới coi tàm tạm. nói tóm lại là ảo lòi con mắt ",1
" Sản phẩm tốt, chơi game ok, chụp ảnh khá đẹp, nói chung xài đc trong mức giá này",1
 Máy khá ngon trong tầm giá chơi liên quân ổn lâu lâu cũg có giật lag bắt sóng tốt pin trâu chơi 1 trận liên quân bậc fps cao 9 phút mất 2% nói chug ok ngon,1
 Đánh liên quân hay bị lag rất khó  chịu. Khởi động lại máy rồi vẫn bị. Dùng 3g-4g thì k sao,0
" Chơi liên quân hồi giật và lác, e đã tắt mạng và khởi động lại máy vẫn bị. Dùng tốc độ cao",0
" Em mới mua xong, Mọi thứ đều ổn, riêng vào mạng hoi chậm, chơi liên quan giật lac ức chế quá. Đã tắt mạng và khởi động lại máy vẫn không được",0
" Sản phẩm đã mua tại thegioididong hơn 6 tháng rồi về sử dụng khá là ok không như lời đồn , máy khá mượt khi chơi các loại game trung bình và mô phỏng , facebook mess tất cả bao mượt , về pin thì sài đc 1 ngày đối với 1 người chơi điện thoại suốt như mình , loa toa rỏ , mọi thứ rất tốt đối với giá trên 2.xxx.xxx",1
" Pin trâu, sạc cz tạm tạm Game thì free fire siêu ổn luôn, liên quân bật đc fps cao chơi hơi lag xíuuuuu thôi à , còn pubg thì lag khỏi bàn  Nhưng tóm lại phải đợi trải nghiệm về mặt lâu dài đã :)",1
 Pin trâu chơi game mượt. Rất đáng đồng tiền. Xài 2 ngày thấy rất hài lòng. Sạc có 2 tiếng mà chơi tới 7 tiếng thì quá ngon,1
 Máy xài tương đối ổn. Pin xài hết 1 ngày chưa hết. Còn tầm 35 - 40% . Loa max hơi rè. Tốt trong tầm giá 2.090k ,1
 Màn hình hơi dở nhưng chơi games ngon lành  nhưng cảm ứng vẫn thấy sao đó giống hk ăn ,1
" Realme C2 ,2/32 .Chơi game max setting vẫn mượt thật . Máy ngon trong tầm giá , camera hơi lồi ra xíu chụp ảnh rất đẹp xoá phông",1
 Sản phẩm tốt . Nói chung ổn định phù hợp nhu cầu phổ thông so với tầm giá.,1
" mới dùng được một ngày cảm nhận rất hài lòng về game : liên quân bật fps cao đc nhưng chỉ giữ ở 40,pubg chơi một lát là lag nhẹ về camera sau : chấm nhận được,cam trước quá xấu, về loa : loa to rõ đeo tai nghe vào nghe hay hơn pin thì trụ được 1 ngày.Nói chung máy quá tốt trong tầm giá,Đặc biệt ở đmx tp huế có a nv vui vẻ hòa đồng nên cho 5sao",1
 Realme c2 xài tạm thôi chứ nó cũng k mạnh lắm phân khúc giá rẻ là vậy.,1
 OK tốt liên quân fps cao camera ổn nét màn hình ko rõ hạt trong cảm ơn chị tư vấn nhiệt tình !,1
 Có phần mềm đóng hết tác vụ ngầm khi bật game lên.rất thích.chơi 1tran liên quân hết có 3%pin. Máy ngon trong tầm giá 2_2.5 triệu.,1
 Con c2 tệ lắm. Máy chạy yếu hơn cả con c1. Xài chán lắm. Ae nào có ý định mua thì cân nhắc nha,0
 Máy này rất tốt phin lâu hết máy rất mượt cấu hình tạm ổn trong tầm giá nơi trung mọi thứ rất tuyệt vời,1
" C2 trong tầm giá này thì rất hài lòng rồi, nhân viên nhiệt tình, khuyến mãi 3k 🤣🤣",1
 Máy mua được 4 tháng rồi dùng vẫn ok lúc mua 2.990k bộ nhớ 32 giờ giảm nhiều quá,1
" Điện thoại thiết kế đẹp . Mới mua xài rất OK , với tầm giá này được như vậy là đẹp lắm rồi .",1
 Em vừa mới mua được 4 ngày. Game cho OK. Nhiều lúc bị tắt nguồn liên tục. Bộ nhớ 32g không làm j nhưng chỉ còn 17g :(((,0
 Mua được 4 ngày. Mọi thứ ổn. Máy dành cho người lớn chơi giải trí. Youtube. Facebook.máy ít tiền. Cấu hình vừa đủ nên Chắc chắn ko phù hợp với game nặng. Nên ae mua về chơi game nặng đánh giá 1* là ko đúng..🙈🙈,1
" Chơi game ổn định, pin dùng được lâu. Nói chung mọi thứ đều ổn ở trong mức giá này! ",1
" Mua được 3 ngày máy dùng ổn chơi liên quân để cấu hình thấp thì ok,camera chụp ảnh quá đẹp.Đặc biệt thích nhất chính sách bảo hành của tgdd rất thuận tiện chỉ cần ra đọc sđt khi mua hàng là được. Không như mấy cửa hàng như fpt...ra bảo hành lôi ra một đống giấy tờ đã thế còn phải chờ xác nhận. Nhân viên TGDĐ nhiệt tình, nói chung là không chê vào đâu được ",1
" Mới mua con realme c2 được 5 ngày thì chơi game bật loa,mic để chơi với bạn bè thì không nghe rõ còn bật full loa thì chẳng nghe được gì còn tai nghe vẫn không ",0
 Khá tốt mua được 2 ngày thiết kế đẹp xuất xắc camera quá ổn game liên quân rất tốt pin quá ổn dùng hơn 1 ngày sạc pin nhanh có ý đinh mua thì mua đi nhân viên quản lý rất nhiệt tình <3 ,1
" Máy dùng các ứng dụng cơ bản rất tốt, loa ngoài lớn, không bị rè, máy dùng không bị nóng, sạc pin nhanh và pin cũng dùng được khá lâu. Rất ổn trong tầm giá.",1
" Mình rất hài lòng về sp. Chụp ảnh rõ nét,màn hình hiển thị tốt, các ứng dụng như Facebook zalo Messenger đều được nhà sản xuất cài sẵn, máy không hợp để chơi game nếu chơi thì chỉ chơi đc vs các trò như surfway surfer,talking tom,Angry Birds,... Nghe nhạc trên zing thì khỏi bàn loa 🔈to ở mức ổn (zing đc cài sẵn).  Nói chung mức giá này vs một sp như thế thì khỏi phải bàn. Thích hợp để mua cho các bé còn đang đến trường. Nghe gọi r ổn. Mình cho 5****. Mình cũng mới mua nên k biết bền không nhưng nếu sài kĩ thì cũng khá lâu. Nhân viên nhiệt tình vui tính ",1
" Mình dùng realms C1 được 1 năm , thấy ổn vì chỉ lướt wed , gét mỗi tội hay câp nhật phần mềm , màng loa thưa quá nên bụi bặm vào nhiều  ",1
 mình mua được gần tháng rồi . Máy dùng khá ổn  nhé . Các tác vụ bth khá mượt và chơi đc fifa mobile tương đối tốt . B nào muốn dùng chơi game nặng như LQ hay pubg thì k nên mua thì nó lag với hay out game đấy .,1
 Dùng khoảng 4 tháng. Pin rất khoẻ. Helio P22 2.0 GHz nhưng nhiều khi lag đến tận giao diện bên ngoài. Màn hình hơi tối và có vẻ thiếu ánh sáng xanh. Wi-fi và 4G chiếc Samsung Galaxy j4 ngồi bên cạnh thì 4 cọc trong khi máy mình được 2. Mở youtube để độ phân giải 480 vẫn có hiện tượng lag và mất Wi-fi. Camera chụp hơi chán. Có vẻ như kém hơn con j4 kia mặc dù tốc độ chip có 1.4 GHz. Theo mọi người thì sao?,0
 Điện thoại dùng chưa được 2 ngày có hiện tượng tự thoát tất cả các ứng dụng. Đêm đến thì treo màn hình sáng lên cả đêm không tắt được. Chỉ có cách khởi động lại bằng phím nóng thì mới mở được. Nhân viên cửa hàng thì đòi thấy lỗi tại cửa hàng mới cho đổi. Thật là thất vọng!,0
 Lướt wed có cảm giác hơi lag nhưng game thì OK liên quân có thể kéo lên HD pin trâu xài 4h mất 40% chơi game này kia các kiểu,1
 sài rất ok k sao giá rẻ mà còn ngon. mình sài ok lướt web mược mà game thì tầm cao ,1
 Chơi liên quân mượt nhưng bật fps cao hơi lag tí viên pin 4k nói chung với mức giá này khỏi phải chê ,1
" Tuyệt vời! Đã mua tại Thế giới đi động Việt trì phú thọ hôm 29 Tết, nhân viên tư vấn nhiệt tình, điện thoại tốt",1
 Mua về chơi pubg cấu hình mượt nhưng đồ họa rất đẹp chơi rất ok nhưng có điều là loạn cảm ứng sương sương,1
" Máy khá tốt. Mua cho người già dùng khá là ổn. Chọn Ram 2G để tiết kiệm tiền và người già cũng chỉ dùng nghe gọi, Video Call, Facebook, Zalo, ... nên cũng không cần Ram cao để làm gì. Nhân viên phục vụ tận tình. Lần sau sẽ tiếp tục mua ở TGDD.",1
 Máy thiết kế rất là đẹp nhân viên phục vụ rất là nhiệt tình nữa chơi liên quân rất là OK không có trình trạng bị giật láng ,1
 Máy tầm 4tr mình sài cùng nhiều nhưng theo mình thấy con này ổn hơn các dòng khác,1
 Cũng dc. Nói chung về giá tầm 4-5tr thì chọn cái này sẽ tốt hơn tất cả các máy tầm giá. Chọn con này vẫn an tâm hơn mấy con dùng chip Trung Quốc nhiều. Chỉ có điều pin chỉ ở mức tầm trung thôi. Mới mua gần tuần. Dùng thấy OK game liên quân mượt mà. Pupg thì chưa thử.,1
  Máy rất OK từ thiết kế tới màn hình sắc nét do dùng tấm nền ips pin rất khỏe chơi game liên quân liên tục đc 4 tiếng  cảm ứng rất mượt đã nâng cấp anroid 10 du chạy dong chíp shap mà chơi game không nóng máy lùn chạy mượt phê wa anh em nào mua nên chọn em này do mình không có tiền nên mua máy cũ có 3tr 3 a  mà sai rất tuyệt cảm ơn nhận viên TGDD hỗ trợ rất nhiệt tình bạn nào Sài lát là do không biết cách phích lỗi thôi khi cập nhật lên 10 phải hack riset lại cập nhật lại dirver  thì Sài mới OK đc nhé,1
" Ai có ý định mua con này vì mục đích chơi liên quân thì xem lại. Lúc đầu chơi còn đỡ xíu sau này toàn bị đứng máy ko chơi đc, còn game khác thì đỡ hơn xíu, nói chung là chơi game nặng là dễ bị lag lắm.",0
 mình mua máy lúc mới ra .giá đc giảm 300k .đánh giá lúc đầu thì khá là ok .chụp hình ổn .nhưng sau 1-2 thang máy bắt đầu có hiện tượng đơ .k di chuyển được khi chơi game .đã test nhiều game tất cả đều bị .đã up lên android 10 cẫn bị .khá là chán .chỉ 1 số máy bị nhưng mình nằm trong số đó .khá là tiếc ,0
" Hơi buồn  😔 từ lúc mua (6/4/20) tới nay vì bận bịu cv k sd nhiều,đang sạt pin lần thứ 3 thôi nè k có tg dọc test máy luôn mình lại k chơi game gì hết, mà đã có các dấu hiệu bh như cảm ứng vân tay k nhạy bằng máy cũ mà mình đang sd nửa . Màn hình cảm ứng lúc thì đơ chậm nhịp nửa, hnay còn có tình trạng đơ khi mở khóa nửa, trợ lý ảo thì lúc nhận lệnh lúc thì k, đang viết cmt mà đơ xóa ký tự cũng đơ. Buồn vì lúc mua máy tại cửa hàng chỉ còn 1 máy duy nhất k đc nguyên seal từ Đây đến cuối tháng phải đổi máy khác thôi nhưng vẫn là Nokia 7.2 vì mình ưng mẫu này . Haiz",0
" Điểm Mạnh: Android 10, camera cực kỳ đẹp, chơi game rất mượt, sạc cực nhanh, nút trợ lý rất tiện lợi, thiết kế sau máy đẹp Điểm Yếu: thiết kế trước hơi xấu Tóm cái váy lại 4* thì ok rồi nhưng mình là fan nên cho 5* Còn nhưng ai nói màn hình lúc sáng lúc thì là do mình cài đặt k thích thì tắt nó đi. ",1
" Tất cả đều ổn nhưng sau 2 tháng máy có hiện tượng bóng mờ, gây khó trải nghiệm, đem máy ra tgdd thì kỉ thuật viên bảo ""do phần mềm,lên android 10 sẽ hết"" , nhưng khi lên android 10 vẩn bị. Thất vọng về thế giới di động",0
 Đã mua đc mấy tháng. Mọi thứ đều hoàn hảo trừ một điểm trừ cực lớn là máy hay bị đơ màn hình vài giây sau mới hết. Có lẽ là lỗi phần mềm hi vọng nokia sớm khắc phục,0
" Tôi đã mua và sử dụng hơn 1 tháng, máy OK, nhân viên rất nhiệt tình và thân thiện. Cảm ơn TGDD",1
" Pin quá tệ, tối sạc đầy để qua đêm tự tuột 20%pin,  còn kiểu dáng, camera... Đều ổn, tiếc là pin ko đc 1ngày nên chia tay",0
" Lỗi sập nguồn thường xuyên, đơ lag màn hình, nên mua về trải nghiệm chứ đừng nghe ai đánh giá, quá thất vọng về nokia.",0
 Mua về để chơi game ram 4gb...ok... chơi như shit mẹ liên tục đơ cảm ứng... được cái bằng nhựa...tức đập mấy phát nhoè màn hình thôi chứ không bể... không hiểu sao sản xuất thế lại bán cho người ta đến giờ vẫn không có cập nhật lỗi...thất vọng tràn trề ,0
 Máy ngon trong tầm giá. Chính sách bảo hành tốt. Lướt gì củng mượt. Máy mới bảo hành màn hình xong.  Từ cái điện thoại chầy màn hình giờ thành đt mới. Cảm ơn thế giới Di động nhé ,1
 Cũng fan Nokia dùng được mấy cái cùi bắp mới đây thì 6.1 plus được 5 tháng cũng OK nhưng rớt nước hết OK giờ mới mua 7.2 được 1 tháng thấy cũng OK ! Vừa tầm giá !,1
 Xài đc gần 2 thg cũng ok. Chỉ mỗi tội hay bị quảng cáo Chạy lại máy là hết. Bin 1 ngày cho tác vụ cơ bản. Ít bị nóng ,1
 Sau 1 ngay dùng thấy như sau ý kiến cá nhân nhân fan Nokia .vì đang xài máy Nokia 6bản 2017 máy vỏ nhôm  chac chán bền bỉ có loa stereo âm thanh công nghệ boldy nghe nhạc đã hơn máy Nokia 7.2 này  máy này mở loa to chói tai tuy nhiên máy này camera khá tốt màn hình đẹp mượt mà pin mới nên xài đc hơn ngày tác vụ bt k game.  Sau khi mua nên cập nhât bản nâng câp mới máy sẽ mưot hiện tại chưa phát sinh lỗi gì.đáng ra 5 sao nhưng vì Nokia mà k có loa stereo vs âm Dolby thì thật đáng tiếc 4 sao .,1
" Xài đc vài tháng tôi đánh giá trung bình, máy hay có hiện tượng bị đơ ,camera chụp bị nhòe nhiều ko đc đẹp. Camera sau mà phát trực tiếp Facebook thì toàn bị mờ ko chỉnh đc như kiểu đang lấy nét ấy rất bực mình. Nhận diện khuôn mặt kém, tôi đang chán lắm đây.",0
" Dùng được 1 tháng rất hài lòng , camera rất đẹp , pin lâu hết , lướt web mượt , nói chung tầm giá này là tuyệt vời .",1
" Mua 1 chiếc điện thoại về giống y như mua nỗi bực về vậy, đang xem phim quảng cáo chen qua hết quảng cáo không chạy được tiếp nữa, pin tụt nhanh, game liên quân không chạy được, máy đơ, cắm tai phone vào phát cả 2 loa, rút tai phone ra loa điện thoại không hoạt động nữa phải khởi động lại máy, nói chung là chán",0
